,Cluster,first_name,last_name,OffRtg,Floor%,DefRtg,NetRtg,TS%,eFG%,FTARate,3FGARate,OR%,DR%,BLK%,TOV%,AST%,STL%,USG%
205,0,DeMarcus,Cousins,102.31361123931808,0.446139209125054,99.9229507219827,2.3906605173353768,0.6041442781956958,0.4846860643185298,0.5068912710566615,0.05972434915773354,8.106581662587665,28.71226901175671,3.2482119467318062,11.912115062207713,13.505269634288723,2.067717487940657,35.82975646172294
178,0,Jahill,Okafor,108.84135436270752,0.3907500828497517,113.50264129771999,-4.661286935012456,0.5478053759782239,0.4883303411131059,0.2513464991023339,0.0,8.44907564369842,19.29095159877888,2.951441808567955,12.205506670451319,9.193270159327934,0.7744566624269693,30.63389512991866
274,0,Al,Jefferson,117.14760105202521,0.4156025693919144,109.89726981514238,7.2503312368828166,0.5102040816326531,0.4759615384615384,0.1875,0.0,5.1645228977776565,24.53980040989383,3.7111706004967653,5.458515283842795,14.597829351914207,1.4782564741185795,27.521476465412285
35,0,Anthony,Davis,118.81080118260336,0.429497119829424,111.3831284607036,7.427672721899782,0.6048836173293239,0.5083081570996979,0.3867069486404834,0.02870090634441088,6.564345367402113,29.56840932205037,5.970443996007228,9.041378986426187,12.54594481277847,1.927405702240491,35.35612267992504
136,0,Brook,Lopez,109.74444248726894,0.4360447563434607,105.2815547075877,4.462887779681239,0.5718043285587672,0.4862385321100918,0.3165137614678899,0.0,10.146362556112043,19.12309865757177,4.938263683784559,11.20274586451828,8.86920760128666,1.20545202279327,28.27542647545307
134,0,Andrea,Bargnani,100.24557625347464,0.40062199492544864,111.75709478059635,-11.511518527121725,0.5070486584811278,0.4452380952380952,0.21428571428571427,0.014285714285714284,5.460264704136743,12.428414767881074,1.0706160503189543,8.006405124099281,4.041269938462482,0.33300043890458025,24.02888082938437
115,0,Greg,Monroe,115.6880590621102,0.4830797781049028,109.32152411803837,6.366534944071844,0.5858775370970494,0.5127272727272727,0.3,0.0,12.054398979581109,27.56370983433226,2.6123239607941766,10.365678088108265,16.191774173925293,1.8220566793104127,27.092417546693238
253,0,Marc,Gasol,108.85441987931836,0.3889099448025716,107.40717452196054,1.4472453573578008,0.56547093125994,0.4550669216061186,0.37284894837476096,0.003824091778202677,4.099905921801616,21.51464225899166,3.403829840418884,13.865308432371249,21.25237191650854,1.3912580750263912,25.72667131570331
207,1,Willie,Cauley-Stein,137.84005609133544,0.579341331155632,101.85626705726743,35.983789034067996,0.6590176370187748,0.6145833333333334,0.4479166666666667,0.0,12.13805607409749,19.36876176224675,5.122814132563488,11.545566502463052,2.830915812323552,1.7378555644829634,11.168921162991246
161,1,Ian,Mahinmi,138.53482733952208,0.5298366464964249,97.93669173081554,40.59813560870654,0.6674810225983772,0.6038647342995169,0.4879227053140097,0.0,9.329807657734618,23.63039378547174,3.34092995221573,13.427902492769592,8.895158087027555,1.9612609161683048,14.558009468203627
224,1,Enes,Kanter,133.7532950573771,0.5312170495355999,102.97549732702491,30.77779773035219,0.6656195282727366,0.5726256983240223,0.3854748603351955,0.00558659217877095,16.884617374794015,24.46681226612575,1.6364096915271082,11.235478673789537,4.518854503190782,0.4600743655543666,23.2711852898368
227,1,Steven,Adams,140.4841429574986,0.5592391892437563,103.10693258994377,37.37721036755481,0.6842246949030869,0.6,0.52,0.0,12.39328925093407,16.943541945586837,3.756481060659056,13.997760358342664,3.6507960016579166,0.7377375573946011,12.056138735600227
234,1,Jonas,Valanciunas,126.04836590820489,0.4903697038761212,100.61946280566296,25.428903102541923,0.6464594571453035,0.5467289719626168,0.4158878504672897,0.0,14.381091738890808,25.71803568184266,3.894348330205323,13.937992929018225,6.028541702158991,0.8038901198560608,20.21132455714553
242,1,Rudy,Gobert,122.50516014763195,0.5004250928684203,100.59205213746858,21.91310801016336,0.665751544269046,0.5669291338582677,0.6692913385826772,0.0,11.374866406037555,25.81576002530656,6.871732070783497,20.348837209302324,8.927691422358016,1.3940579269952542,13.63391149452282
91,1,DeAndre,Jordan,143.32117884229768,0.6864237981148171,96.11884148166052,47.20233736063716,0.7861423473166791,0.7381974248927039,1.2489270386266094,0.0,12.170640769939759,31.3698608914117,5.864939791944202,10.863124629666206,4.519105970779836,0.8171629341461881,14.126754315112665
110,1,Hassan,Whiteside,126.43939149824939,0.4926670251820388,93.38827187417154,33.051119624077856,0.6670239169675091,0.6086956521739131,0.4596273291925466,0.0,13.320525594078939,32.42355770748451,11.185348525021329,16.41043358092935,2.2363053177954715,1.006158547994539,21.234795306483623
77,1,Dwight,Howard,123.14178397062936,0.5502910806628205,102.87108747750591,20.27069649312347,0.7201646090534979,0.6233333333333333,0.83,0.0,12.934927699783564,30.099300404497036,4.1983767016425375,17.019207391198638,8.208401002659835,1.617393548577195,19.34652140090676
74,1,Festus,Ezeli,119.60143676094543,0.575311032674964,99.70435048741871,19.8970862735268,0.6426317743132888,0.5631578947368421,0.6105263157894737,0.0,13.446521562958033,21.390175607753697,4.710060670567853,11.719894520949314,6.170228367568809,1.2840567799945457,18.452314398607296
69,1,Andrew,Bogut,137.05959536513143,0.5323877942234577,98.1588179520538,38.90077741307762,0.6500193075041834,0.6375838926174496,0.19463087248322147,0.0,9.965697014422084,26.58216728073964,5.955194396957028,20.220950877885187,12.928168936166847,0.7890516818849052,11.928772331529766
270,1,Andre,Drummond,126.60815442224705,0.4958122575791878,97.08175681367143,29.52639760857561,0.5596166095422973,0.5289608177172062,0.5604770017035775,0.0017035775127768314,16.706099129941776,35.68423304571061,3.2766625775805487,10.73484922416317,4.971905498957343,2.743301090198996,26.256300598954148
