,Cluster,first_name,last_name,OffRtg,Floor%,DefRtg,NetRtg,TS%,eFG%,FTARate,3FGARate,OR%,DR%,BLK%,TOV%,AST%,STL%,USG%
2,2,Paul,Millsap,115.27484247936384,0.4727130708092794,97.68041863038769,17.594423848976163,0.6351058235835415,0.5225631768953068,0.4476534296028881,0.0631768953068592,8.931693755056596,21.26031615437953,3.2523178530462014,12.415469146238374,17.860827848735024,2.9187833922761857,24.89414654490805
146,2,Kyle,O'Quinn,112.84006189265764,0.4030428320316814,99.10839096456672,13.73167092809095,0.5533053667004195,0.4885496183206106,0.2519083969465649,0.0,12.88887683419675,24.66143647158781,4.1491119107684815,20.706190061028767,17.77278561338164,2.0156180869827884,20.762212700814448
75,2,Draymond,Green,126.98277939658509,0.4596529782161687,99.01681382865992,27.965965567925164,0.6226612481390577,0.5457516339869279,0.3769063180827887,0.1328976034858388,6.333284915866003,23.65371432132713,2.7994463830678766,17.815456444280624,30.701199235784927,1.9922434489212093,20.725483904090915
36,2,Pau,Gasol,117.25027988358644,0.42597423479700375,95.38600388184601,21.864276001740464,0.5544666804208789,0.4734432234432234,0.2967032967032967,0.016483516483516484,8.333055269259749,26.580479053144273,4.942803203687813,11.090626260298441,17.809242531854924,0.9938518857774268,24.675645586944647
9,2,David,Lee,107.59414073375521,0.4200113816086828,100.44604507188116,7.148095661874024,0.5347593582887701,0.4598930481283423,0.2727272727272727,0.0,9.338720391485088,21.171531143708748,2.1003812410742264,14.667535853976533,18.301883024095662,1.2376154770586871,23.407071816113802
55,2,Dwight,Powell,110.70175755046229,0.4779965337731016,105.3888979438122,5.312859606650079,0.577237873696907,0.4788732394366197,0.4084507042253521,0.0,10.083424960479636,24.274599840789186,2.3728516114999265,10.346796061081776,8.044872685320772,1.9506258379619528,20.042358216085702
15,2,Jared,Sullinger,110.34542510664468,0.4130815890082196,96.65150643494442,13.693918671700244,0.4866150814629692,0.4420654911838791,0.21914357682619648,0.04785894206549118,11.275208239107693,28.38339266995723,2.232884408774253,11.218079464795627,14.139086794855807,1.9479058790597243,21.3028273614958
23,2,Kevin,Love,113.45853192413513,0.3958658813727001,99.2182201659162,14.240311758218956,0.5668571858313906,0.4849397590361446,0.3092369477911647,0.1465863453815261,8.953856087858085,29.72253833460765,1.4180648227182702,11.842433308401894,12.488461268220544,1.5845406093118444,23.84876887374737
92,3,Luc,Mbah a Moute,115.43371662053879,0.4275105023893228,103.85565350646351,11.578063114075293,0.5388799355358582,0.4946808510638298,0.2553191489361702,0.09574468085106384,6.8781791114909625,11.10947086842443,1.6452620495816823,12.546002007360322,3.006476759841408,1.4379261664657783,9.783563056596936
255,3,JaMychal,Green,110.36902512327431,0.4237742987548992,108.16681024606173,2.202214877212583,0.6159127625201938,0.529891304347826,0.3478260869565217,0.04891304347826087,9.289673449288863,23.318713636200147,1.8525089314810488,16.525023607176582,4.496452018329287,1.2114908821244017,20.13940889259693
247,3,Trey,Lyles,112.39222928775035,0.3652960750821122,106.95640003850454,5.435829249245828,0.5131964809384164,0.4744318181818182,0.2102272727272728,0.09659090909090907,6.608511113263685,21.191485292676532,1.1941264615462257,14.267879436418765,6.474779987720244,0.9044023716750872,14.416952122959476
120,3,Johnny,O'Bryant,105.92821711193615,0.4338933063531536,115.40199330588707,-9.473776193950966,0.4938019343413704,0.44642857142857145,0.22142857142857145,0.0071428571428571435,9.706676373343038,15.988684930664457,0.7247794858414327,13.020833333333336,7.633695698271108,1.3442310614975788,14.909926369577267
240,3,Trevor,Booker,110.60593969432949,0.4130452000831389,103.55651450130553,7.049425193023964,0.5145305185054324,0.4436619718309859,0.2863849765258216,0.023474178403755867,13.951823051424006,21.648025817275233,1.8334748582107472,17.817982456140353,6.789906615207975,2.1986630818872737,14.401985405279696
11,3,Jonas,Jerebko,107.34348384529272,0.3768248887186693,103.27206350882321,4.071420336469501,0.5329314907380183,0.4651162790697674,0.24806201550387602,0.15503875968992248,6.1978778570745074,17.16001229119928,0.8712319407631425,15.377336172226164,9.400019557470143,0.8400424054794156,13.377028066726243
175,3,Jerami,Grant,105.91531403106028,0.4002036986746142,111.22516646957835,-5.309852438518063,0.5634455078728002,0.4571917808219178,0.4965753424657534,0.05821917808219178,5.523248375308821,15.676278476979446,4.976596341898238,12.536873156342182,9.398179183876476,1.4393960995931196,19.26968660311609
169,3,Lavoy,Allen,122.70427152255323,0.4191368959711748,102.99006248101549,19.714209041537725,0.5176449405833633,0.4953703703703704,0.12962962962962962,0.0,10.722348386551527,16.541051800327878,2.1393051716653293,14.907573047107933,6.913779235792017,1.0406603253710387,13.479651072182556
218,3,Nick,Collinson,107.29704573191485,0.4210985195113221,104.03899832963312,3.2580474022817185,0.5031446540880503,0.4189189189189189,0.33783783783783783,0.0,11.681182777469573,15.729470549203302,1.4805478115178825,24.778761061946906,8.760375002709518,1.2082928882869222,10.64765921962509
198,3,Noah,Vonleh,109.64625923295664,0.3979683868852634,108.07131397288963,1.574945260067011,0.4836874051593323,0.4276315789473684,0.18421052631578946,0.02631578947368421,9.275152644916488,19.39271764547269,1.3007813411019131,13.661202185792352,5.111908795027249,1.654970045360139,12.574992311420068
84,4,Terrence,Jone,115.248221319634,0.4325116530384072,108.39924958724716,6.848971732386843,0.5736678984384312,0.5111464968152867,0.31210191082802546,0.07961783439490445,7.514511909303974,16.734615711885635,3.359411988011128,10.969285999202237,7.330938580542602,1.0766779130348707,20.35180280456521
29,4,Ryan,Anderson,118.6850691300465,0.3638047409527941,121.89947397824056,-3.2144048481940497,0.5952380952380952,0.5202578268876611,0.2430939226519337,0.15653775322283608,6.610354418502215,16.562104331266116,1.0660089419696008,9.622902507968963,6.9675633804146635,0.9687725571502126,28.963067652524646
256,4,Kris,Humphries,104.90136596881344,0.3739913653600743,105.9965718707375,-1.0952059019240608,0.5493834696618239,0.4808917197452229,0.19745222929936307,0.1464968152866242,6.490628310243193,22.614534820751647,2.5481806885728364,10.490977759127151,5.298823823249728,0.336479834549736,18.560578434364665
222,4,Serge,Ibaka,126.90373635508664,0.3943112941342101,102.4368875291167,24.46684882596992,0.565242946708464,0.5292929292929293,0.1414141414141414,0.07272727272727272,6.5402167590195965,16.183484100122477,5.431858886272949,11.896782841823056,4.014855128383501,0.6165907528800811,18.5683393973843
228,4,Luis,Scola,123.7765252042626,0.3823499822844775,102.78321980139368,20.993305402868927,0.5398059238937154,0.5013089005235603,0.1387434554973822,0.07591623036649214,7.313835989000263,20.588391714562146,1.402626586712448,8.98230485942693,6.414851266920456,1.3029161792539328,20.662929977496155
275,4,Marvin,Williams,123.98778673819231,0.3648517887183983,112.29109050823072,11.696696229961633,0.5694331749159616,0.5060422960725075,0.1933534743202417,0.19637462235649547,5.654920670235812,22.20076997806609,3.1475976070555736,7.70891150169596,8.70695253706149,1.028734840241313,16.951841047239245
42,4,Nikola,Mirotic,107.26218903315727,0.3575016824730169,98.3435870647797,8.918601968377573,0.5539788232725685,0.4752906976744186,0.2965116279069768,0.18895348837209305,4.43101175656064,19.098860300087328,2.0117714015935197,12.192919075144513,9.311963314075564,1.8081095977762545,19.958914562205827
